run_id,step_idx,injection_id,steps_since_injection,tokens_proposed,tokens_accepted,acceptance_rate,injection_size_tokens,injection_category,wall_time_s
1,390,28,0,1,1,1.0,20,small,0.008535385131835938
1,391,28,1,1,1,1.0,20,small,0.01262044906616211
1,392,28,2,4,1,0.25,20,small,0.00899958610534668
1,393,28,3,4,2,0.5,20,small,0.008269309997558594
1,394,28,4,4,2,0.5,20,small,0.009537458419799805
1,395,28,5,4,2,0.5,20,small,0.008396148681640625
1,396,28,6,4,2,0.5,20,small,0.009093999862670898
1,397,28,7,4,2,0.5,20,small,0.004718780517578125
1,398,28,8,4,2,0.5,20,small,0.013983726501464844
1,399,28,9,4,2,0.5,20,small,0.008289337158203125
1,400,28,10,4,2,0.5,20,small,0.009809017181396484
1,401,29,0,4,2,0.5,42,small,0.014532804489135742
1,402,29,1,4,2,0.5,42,small,0.008436918258666992
1,403,29,2,4,1,0.25,42,small,0.00851130485534668
1,404,29,3,4,2,0.5,42,small,0.00905466079711914
1,405,29,4,4,2,0.5,42,small,0.005736589431762695
1,406,29,5,4,2,0.5,42,small,0.012120962142944336
1,407,29,6,4,2,0.5,42,small,0.009064674377441406
1,408,29,7,4,2,0.5,42,small,0.009338617324829102
1,409,29,8,4,2,0.5,42,small,0.008577346801757812
1,410,29,9,4,2,0.5,42,small,0.009632110595703125
1,411,29,10,4,2,0.5,42,small,0.008051872253417969
1,412,30,0,4,2,0.5,20,small,0.016626834869384766
1,413,30,1,4,2,0.5,20,small,0.010567426681518555
1,414,30,2,4,1,0.25,20,small,0.009019136428833008
1,415,30,3,4,2,0.5,20,small,0.009125471115112305
1,416,30,4,4,2,0.5,20,small,0.00883173942565918
1,417,30,5,4,2,0.5,20,small,0.00896596908569336
1,418,30,6,4,2,0.5,20,small,0.008944272994995117
1,419,30,7,4,2,0.5,20,small,0.0066602230072021484
1,420,30,8,4,2,0.5,20,small,0.009541511535644531
1,421,30,9,4,2,0.5,20,small,0.01025247573852539
1,422,30,10,4,2,0.5,20,small,0.009012460708618164
1,423,31,0,4,2,0.5,20,small,0.012898921966552734
1,424,31,1,4,2,0.5,20,small,0.008730411529541016
1,425,31,2,4,1,0.25,20,small,0.008592367172241211
1,426,31,3,4,2,0.5,20,small,0.009142398834228516
1,427,31,4,4,2,0.5,20,small,0.00923466682434082
1,428,31,5,4,2,0.5,20,small,0.009262800216674805
1,429,31,6,4,2,0.5,20,small,0.008107185363769531
1,430,31,7,4,2,0.5,20,small,0.009169578552246094
1,431,31,8,4,2,0.5,20,small,0.009092092514038086
1,432,31,9,4,2,0.5,20,small,0.008242368698120117
1,433,31,10,4,2,0.5,20,small,0.008060455322265625
1,434,32,0,1,1,1.0,27,small,0.013484716415405273
1,435,32,1,4,2,0.5,27,small,0.008560895919799805
1,436,32,2,4,1,0.25,27,small,0.008849382400512695
1,437,32,3,4,2,0.5,27,small,0.008238792419433594
1,438,32,4,4,2,0.5,27,small,0.007263660430908203
1,439,32,5,4,2,0.5,27,small,0.011658430099487305
1,440,32,6,4,2,0.5,27,small,0.003999233245849609
1,441,32,7,4,2,0.5,27,small,0.009061813354492188
1,442,32,8,4,2,0.5,27,small,0.00857996940612793
1,443,32,9,4,2,0.5,27,small,0.007696390151977539
1,444,32,10,4,2,0.5,27,small,0.009759664535522461
1,445,33,0,4,2,0.5,20,small,0.0123748779296875
1,446,33,1,4,2,0.5,20,small,0.005964040756225586
1,447,33,2,4,1,0.25,20,small,0.012727975845336914
1,448,33,3,4,2,0.5,20,small,0.008015871047973633
1,449,33,4,4,2,0.5,20,small,0.008923768997192383
1,450,33,5,4,2,0.5,20,small,0.009013175964355469
1,451,33,6,4,2,0.5,20,small,0.009512186050415039
1,452,33,7,4,2,0.5,20,small,0.009096384048461914
1,453,33,8,4,2,0.5,20,small,0.006579399108886719
1,454,33,9,4,2,0.5,20,small,0.009791851043701172
1,455,33,10,4,2,0.5,20,small,0.01014566421508789
1,456,34,0,4,2,0.5,20,small,0.011074542999267578
1,457,34,1,4,2,0.5,20,small,0.00847315788269043
1,458,34,2,4,1,0.25,20,small,0.00912165641784668
1,459,34,3,4,2,0.5,20,small,0.009005308151245117
1,460,34,4,4,2,0.5,20,small,0.009508371353149414
1,461,34,5,4,2,0.5,20,small,0.009004354476928711
1,462,34,6,4,2,0.5,20,small,0.00864100456237793
1,463,34,7,4,2,0.5,20,small,0.008984565734863281
1,464,34,8,4,2,0.5,20,small,0.008563756942749023
1,465,34,9,4,2,0.5,20,small,0.008530855178833008
1,466,34,10,4,2,0.5,20,small,0.008513212203979492
